filename,sentence,sentence_order,argument_type,rationale
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,So let's start by talking about why we absolutely should not prohibit tower blocks.,4,W/Q,"Serves as a transition into argument, not a substantive component."
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,And the first one is because they are just outright necessary.,5,G,Introduces a necessity argument for tower blocks.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,We've seen an increasing trend towards urbanization over time and growth of cities because in a more global tech oriented economy it makes the most sense to focus on smaller clustered economic centers then to try to spread over a wider less concentrated areas.,6,G,Provides factual context to support the necessity claim.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,So if you're going to keep building in a city there's really only two options you build out you built up.,7,W/Q,Explains why urbanization creates spatial constraints.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,So building up is just simply better than building out for a lot of reasons.,8,W/Q,Suggests a normative conclusion on building strategies.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,First and foremost building out makes transportation more difficult because you have to build out more roads build out more public transportation build out more services and the like on all kinds of things.,9,G,Provides a concrete consequence of building out.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,"Building out is worse for the environment for those reasons, because all of that further sprawl can lead to habitat destruction, ecosystem destruction, more urban sprawl- things like that that are bad.",10,G,Adds another consequence of sprawl.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,it also means that you're going to see likely people be pushed out farther away from city centers.,11,W/Q,Supports the environmental concern by tying it to car dependence.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,so it's a lot less convenient and it's more annoying to have sprawl verses just going taller.,12,W/Q,Explains why car-based sprawl is problematic for residents.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,going taller is a whole lot better.,13,C,Reaffirms preference for vertical growth.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,Because when you go up you aren't disrupting the environment anymore you can build in more convenient locations and all those things.,14,G,Explains a key benefit of vertical development.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,And this is additionally good because this can be specifically used to combat problems housing prices.,15,G,Links tower construction to improved housing affordability.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,"So if you aren't building a lot of highrises or power blocks, then you're going to see more in a further exaggeration of an already existing problem, which is housing prices in cities becoming incredibly unaffordable for most people in the middle class and certainly a lot of people who are in the lower class.",16,W/Q,Explains how lack of supply leads to increased housing costs.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,"and this is a lot of the things behind gentrification, where people get pushed out of neighborhoods, and this is a really big problem.",17,OTH,Provides context and real-world consequence of previous warrant.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,But if you build more tower blocks if you keep building up the area and there's more of a supply of homes then the prices of these homes are more likely to go down so it's better able to actually satisfy the demand for housing so you are not going to see such a great glut of housing that housing isn't really accessible to people.,18,W/Q,Counters gentrification concern by proposing a solution through tower construction.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,But also tower blocks are good for a quality of life and enjoyment because like I was saying earlier about like how building out is annoying because it's sprawl and it's inconvenient because you're farther away from things the flip side of that is that if you build up it's easier to be close to things.,19,G,Introduces a new angle  quality of life.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,So it's easier to be closer to like central parks.,20,W/Q,Supports the quality of life claim with locational benefits.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,It's easier to be closer to central recreational areas central business areas central economic centers central areas of public transportation.,21,G,Continues the explanation of better access via tower living.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,So when you build up it's better you're a much better able to plan and organize and live your life in a more convenient way.,22,W/Q,Generalizes the prior specifics to a broader benefit.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,You're also more likely going to have access to important things like food grocery stores or more likely to have access to things like hospitals or emergency services and things like that.,23,W/Q,Adds another benefit tied to public infrastructure access.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,Because when it's a higher concentration of people it's more important that that big group of people get served and you're just geographically closer to them.,24,G,Explains why tower blocks facilitate efficient service provision.
DJ_3172_tower-blocks_con_JL_implicit.trs.txt,So for all those reasons we should not prohibit tower blocks.,25,C,Conclusion that synthesizes the arguments above.
DJ_3174_private-unis_con_WS_implicit.trs.txt,"Private universities should not be banned because private universities are pretty good, they don't really cause any problems and they're better than public universities in a good deal of cases.",1,G,"This is the main stance of the speaker, expressing a position."
DJ_3174_private-unis_con_WS_implicit.trs.txt,"So let's start by talking about why private universities aren't really all that bad compared to like a lot of other private things, like private health insurance, things like that maybe.",2,W/Q,"This is a discourse marker indicating a shift in topic, not an argument component."
DJ_3174_private-unis_con_WS_implicit.trs.txt,Most of most private universities are first nonprofits.,3,G,Provides factual support to justify their value.
DJ_3174_private-unis_con_WS_implicit.trs.txt,"They're usually good schools, they usually do good are in research and development that benefits the public as well.",4,G,Adds support by asserting their quality.
DJ_3174_private-unis_con_WS_implicit.trs.txt,"By and large, their biggest competition isn't so much public universities, it's like corporations and things like that.",5,W/Q,"Explains the context of competition, offering evidence."
DJ_3174_private-unis_con_WS_implicit.trs.txt,"So like say the use the like research that's being done at places like stanford or MIT or harvard, is oftentimes really good for public welfare.",6,W/Q,Attempts to link the function of private universities to broader benefits.
